record_type,entity_id,recommended_for_presentation,reporting_risk_level,reporting_risk_reason,safer_interpretation,requires_external_validation
leap_mechanism_low_confidence,2024|FRA|France|Athletics,not_recommended_for_direct_presentation,high,Mechanism label is host_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe France 2024 Athletics as a leap anomaly with possible host_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|FRA|France|Breaking,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe France 2024 Breaking as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|FRA|France|Canoe Slalom,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe France 2024 Canoe Slalom as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|FRA|France|Cycling BMX Freestyle,not_recommended_for_direct_presentation,high,Mechanism label is host_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe France 2024 Cycling BMX Freestyle as a leap anomaly with possible host_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|FRA|France|Cycling BMX Racing,not_recommended_for_direct_presentation,high,Mechanism label is host_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe France 2024 Cycling BMX Racing as a leap anomaly with possible host_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|FRA|France|Cycling Mountain Bike,not_recommended_for_direct_presentation,high,Mechanism label is host_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe France 2024 Cycling Mountain Bike as a leap anomaly with possible host_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|FRA|France|Cycling Road,not_recommended_for_direct_presentation,high,Mechanism label is host_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe France 2024 Cycling Road as a leap anomaly with possible host_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|FRA|France|Surfing,not_recommended_for_direct_presentation,high,Mechanism label is host_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe France 2024 Surfing as a leap anomaly with possible host_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|GBR|United Kingdom|Artistic Swimming,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe United Kingdom 2024 Artistic Swimming as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|GBR|United Kingdom|Canoe Slalom,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe United Kingdom 2024 Canoe Slalom as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|GBR|United Kingdom|Sport Climbing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe United Kingdom 2024 Sport Climbing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|GER|Germany|3x3 Basketball,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Germany 2024 3x3 Basketball as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|GER|Germany|Canoe Slalom,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Germany 2024 Canoe Slalom as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|GUA|Guatemala|Shooting,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Guatemala 2024 Shooting as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|INA|Indonesia|Sport Climbing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Indonesia 2024 Sport Climbing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|IRL|Ireland|Artistic Gymnastics,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Ireland 2024 Artistic Gymnastics as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|ITA|Italy|Canoe Slalom,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Italy 2024 Canoe Slalom as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|JPN|Japan|Breaking,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Japan 2024 Breaking as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|JPN|Japan|Diving,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Japan 2024 Diving as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|JPN|Japan|Sport Climbing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Japan 2024 Sport Climbing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|KAZ|Kazakhstan|Artistic Gymnastics,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Kazakhstan 2024 Artistic Gymnastics as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|KGZ|Kyrgyzstan|Boxing,not_recommended_for_direct_presentation,high,Mechanism label is female_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Kyrgyzstan 2024 Boxing as a leap anomaly with possible female_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|LTU|Lithuania|3x3 Basketball,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Lithuania 2024 3x3 Basketball as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|LTU|Lithuania|Breaking,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Lithuania 2024 Breaking as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|MAR|Morocco|Football,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Morocco 2024 Football as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|NED|Netherlands|3x3 Basketball,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Netherlands 2024 3x3 Basketball as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|NED|Netherlands|Artistic Swimming,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Netherlands 2024 Artistic Swimming as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|NZL|New Zealand|Canoe Slalom,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe New Zealand 2024 Canoe Slalom as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
